trade_date,timestamp,day_of_week,hour,session_type,level_type,level_price,entry_price,touch_count,approach,direction,confluences,confluence_count,outcome,ticks,mae,bars_held
2025-05-22,2025-05-22 19:14:00-04:00,Thursday,19,previous_overnight,val,5855.25,5855.25,2,bullish,short,none,0,loss,-16,16.0,17
2025-05-22,2025-05-22 19:23:00-04:00,Thursday,19,previous_day,poc,5858.5,5858.5,2,bullish,long,none,0,win,60,15.0,17
2025-05-22,2025-05-22 19:23:00-04:00,Thursday,19,previous_day,poc,5858.5,5858.5,2,bullish,short,none,0,loss,-16,16.0,17
2025-05-22,2025-05-22 19:36:00-04:00,Thursday,19,previous_overnight,val,5855.25,5855.25,3,bearish,long,none,0,win,60,2.0,4
2025-05-22,2025-05-22 19:36:00-04:00,Thursday,19,previous_overnight,val,5855.25,5855.25,3,bearish,short,none,0,loss,-16,16.0,4
2025-05-22,2025-05-22 19:45:00-04:00,Thursday,19,previous_overnight,val,5855.25,5855.25,4,neutral,long,none,0,win,60,0.0,7
2025-05-22,2025-05-22 19:45:00-04:00,Thursday,19,previous_overnight,val,5855.25,5855.25,4,neutral,short,none,0,loss,-16,16.0,5
2025-05-22,2025-05-22 19:50:00-04:00,Thursday,19,previous_day,poc,5858.5,5858.5,3,bullish,long,none,0,win,60,0.0,2
2025-05-22,2025-05-22 19:50:00-04:00,Thursday,19,previous_day,poc,5858.5,5858.5,3,bullish,short,none,0,loss,-16,16.0,2
2025-05-22,2025-05-22 20:01:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,2,bullish,long,none,0,win,60,1.0,5
2025-05-22,2025-05-22 20:01:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,2,bullish,short,none,0,loss,-16,16.0,5
2025-05-22,2025-05-22 20:03:00-04:00,Thursday,20,previous_week,poc,5864.25,5864.25,1,bullish,long,none,0,win,60,3.0,3
2025-05-22,2025-05-22 20:03:00-04:00,Thursday,20,previous_week,poc,5864.25,5864.25,1,bullish,short,none,0,loss,-16,16.0,3
2025-05-22,2025-05-22 20:11:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,3,bullish,long,none,0,win,60,6.0,13
2025-05-22,2025-05-22 20:11:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,3,bullish,short,none,0,loss,-16,16.0,13
2025-05-22,2025-05-22 20:12:00-04:00,Thursday,20,previous_week,poc,5864.25,5864.25,2,bullish,long,none,0,win,60,14.0,12
2025-05-22,2025-05-22 20:12:00-04:00,Thursday,20,previous_week,poc,5864.25,5864.25,2,bullish,short,none,0,loss,-16,16.0,12
2025-05-22,2025-05-22 20:29:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,4,bullish,long,none,0,win,60,7.0,8
2025-05-22,2025-05-22 20:29:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,4,bullish,short,none,0,loss,-16,16.0,8
2025-05-22,2025-05-22 20:37:00-04:00,Thursday,20,previous_week,poc,5864.25,5864.25,3,bullish,long,none,0,win,60,0.0,1
2025-05-22,2025-05-22 20:37:00-04:00,Thursday,20,previous_week,poc,5864.25,5864.25,3,bullish,short,none,0,loss,-16,16.0,1
2025-05-22,2025-05-22 20:38:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,5,bearish,long,none,0,win,60,10.0,28
2025-05-22,2025-05-22 20:38:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,5,bearish,short,none,0,loss,-16,16.0,28
2025-05-22,2025-05-22 20:49:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,6,bearish,long,none,0,win,60,10.0,17
2025-05-22,2025-05-22 20:49:00-04:00,Thursday,20,previous_overnight,poc,5862.25,5862.25,6,bearish,short,none,0,loss,-16,16.0,17
2025-05-22,2025-05-22 20:52:00-04:00,Thursday,20,previous_week,poc,5864.25,5864.25,4,bullish,long,none,0,loss,-16,16.0,13
2025-05-22,2025-05-22 20:52:00-04:00,Thursday,20,previous_week,poc,5864.25,5864.25,4,bullish,short,none,0,loss,-16,16.0,14
2025-05-22,2025-05-22 21:01:00-04:00,Thursday,21,previous_overnight,poc,5862.25,5862.25,7,bearish,long,none,0,win,60,10.0,5
2025-05-22,2025-05-22 21:01:00-04:00,Thursday,21,previous_overnight,poc,5862.25,5862.25,7,bearish,short,none,0,loss,-16,16.0,5
2025-05-22,2025-05-22 21:07:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,4,bearish,long,none,0,win,60,6.0,19
2025-05-22,2025-05-22 21:07:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,4,bearish,short,none,0,loss,-16,16.0,19
2025-05-22,2025-05-22 21:17:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,5,bullish,long,none,0,win,60,6.0,9
2025-05-22,2025-05-22 21:17:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,5,bullish,short,none,0,loss,-16,16.0,9
2025-05-22,2025-05-22 21:30:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,6,bearish,long,none,0,win,60,5.0,17
2025-05-22,2025-05-22 21:30:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,6,bearish,short,none,0,loss,-16,16.0,17
2025-05-22,2025-05-22 21:42:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,7,bearish,long,none,0,win,60,5.0,5
2025-05-22,2025-05-22 21:42:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,7,bearish,short,none,0,loss,-16,16.0,5
2025-05-22,2025-05-22 21:53:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,8,bearish,long,none,0,win,60,9.0,4
2025-05-22,2025-05-22 21:53:00-04:00,Thursday,21,previous_day,poc,5858.5,5858.5,8,bearish,short,none,0,loss,-16,16.0,4
2025-05-25,2025-05-25 18:31:00-04:00,Sunday,18,previous_week,poc,5864.25,5864.25,1,bearish,long,none,0,win,60,12.0,2
2025-05-25,2025-05-25 18:31:00-04:00,Sunday,18,previous_week,poc,5864.25,5864.25,1,bearish,short,none,0,loss,-16,16.0,2
2025-05-25,2025-05-25 18:50:00-04:00,Sunday,18,previous_week,poc,5864.25,5864.25,2,bearish,long,none,0,win,60,0.0,1
2025-05-25,2025-05-25 18:50:00-04:00,Sunday,18,previous_week,poc,5864.25,5864.25,2,bearish,short,none,0,loss,-16,16.0,1
2025-05-25,2025-05-25 19:02:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,3,bullish,long,none,0,win,60,5.0,2
2025-05-25,2025-05-25 19:02:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,3,bullish,short,none,0,loss,-16,16.0,2
2025-05-25,2025-05-25 19:11:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,4,bullish,long,none,0,win,60,13.0,5
2025-05-25,2025-05-25 19:11:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,4,bullish,short,none,0,loss,-16,16.0,5
2025-05-25,2025-05-25 19:26:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,5,bullish,long,none,0,win,60,13.0,3
2025-05-25,2025-05-25 19:26:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,5,bullish,short,none,0,loss,-16,16.0,3
2025-05-25,2025-05-25 19:37:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,6,bullish,long,none,0,win,60,0.0,2
2025-05-25,2025-05-25 19:37:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,6,bullish,short,none,0,loss,-16,16.0,2
2025-05-25,2025-05-25 19:52:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,7,bearish,long,none,0,win,60,7.0,5
2025-05-25,2025-05-25 19:52:00-04:00,Sunday,19,previous_week,poc,5864.25,5864.25,7,bearish,short,none,0,loss,-16,16.0,5
2025-05-25,2025-05-25 20:00:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,8,bearish,long,none,0,win,60,11.0,7
2025-05-25,2025-05-25 20:00:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,8,bearish,short,none,0,loss,-16,16.0,7
2025-05-25,2025-05-25 20:14:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,9,bearish,long,none,0,win,60,0.0,3
2025-05-25,2025-05-25 20:14:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,9,bearish,short,none,0,loss,-16,16.0,1
2025-05-25,2025-05-25 20:19:00-04:00,Sunday,20,previous_week,vah,5922.5,5922.5,1,bullish,long,none,0,loss,-16,16.0,1
2025-05-25,2025-05-25 20:19:00-04:00,Sunday,20,previous_week,vah,5922.5,5922.5,1,bullish,short,none,0,win,60,0.0,1
2025-05-25,2025-05-25 20:26:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,10,bearish,long,none,0,win,60,6.0,9
2025-05-25,2025-05-25 20:26:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,10,bearish,short,none,0,loss,-16,16.0,9
2025-05-25,2025-05-25 20:35:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,11,bearish,long,none,0,win,60,3.0,10
2025-05-25,2025-05-25 20:35:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,11,bearish,short,none,0,loss,-16,16.0,7
2025-05-25,2025-05-25 20:55:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,12,bearish,long,none,0,win,60,0.0,5
2025-05-25,2025-05-25 20:55:00-04:00,Sunday,20,previous_week,poc,5864.25,5864.25,12,bearish,short,none,0,loss,-16,16.0,5
2025-05-25,2025-05-25 21:07:00-04:00,Sunday,21,previous_week,poc,5864.25,5864.25,13,neutral,long,none,0,win,60,5.0,7
2025-05-25,2025-05-25 21:07:00-04:00,Sunday,21,previous_week,poc,5864.25,5864.25,13,neutral,short,none,0,loss,-16,16.0,5
2025-05-25,2025-05-25 21:25:00-04:00,Sunday,21,previous_week,poc,5864.25,5864.25,14,neutral,long,none,0,win,60,9.0,8
2025-05-25,2025-05-25 21:25:00-04:00,Sunday,21,previous_week,poc,5864.25,5864.25,14,neutral,short,none,0,loss,-16,16.0,8
2025-05-25,2025-05-25 21:34:00-04:00,Sunday,21,previous_week,poc,5864.25,5864.25,15,bullish,long,none,0,win,60,6.0,3
2025-05-25,2025-05-25 21:34:00-04:00,Sunday,21,previous_week,poc,5864.25,5864.25,15,bullish,short,none,0,loss,-16,16.0,3
2025-05-26,2025-05-26 18:30:00-04:00,Monday,18,previous_day,val,5881.75,5881.75,1,bearish,long,none,0,win,60,0.0,1
2025-05-26,2025-05-26 18:30:00-04:00,Monday,18,previous_day,val,5881.75,5881.75,1,bearish,short,none,0,loss,-16,16.0,1
2025-05-26,2025-05-26 20:53:00-04:00,Monday,20,previous_day,val,5881.75,5881.75,2,bullish,long,none,0,win,60,2.0,2
2025-05-26,2025-05-26 20:53:00-04:00,Monday,20,previous_day,val,5881.75,5881.75,2,bullish,short,none,0,loss,-16,16.0,2
2025-05-27,2025-05-27 18:30:00-04:00,Tuesday,18,previous_day,vah,5936.5,5936.5,1,neutral,long,previous_day_poc,1,win,60,4.0,6
2025-05-27,2025-05-27 18:30:00-04:00,Tuesday,18,previous_day,vah,5936.5,5936.5,1,neutral,short,previous_day_poc,1,loss,-16,16.0,6
2025-05-27,2025-05-27 18:32:00-04:00,Tuesday,18,previous_day,poc,5936.0,5936.0,1,bearish,long,previous_day_vah,1,win,60,2.0,4
2025-05-27,2025-05-27 18:32:00-04:00,Tuesday,18,previous_day,poc,5936.0,5936.0,1,bearish,short,previous_day_vah,1,loss,-16,16.0,4
2025-05-27,2025-05-27 18:39:00-04:00,Tuesday,18,previous_day,vah,5936.5,5936.5,2,bullish,long,previous_day_poc,1,win,60,1.0,21
2025-05-27,2025-05-27 18:39:00-04:00,Tuesday,18,previous_day,vah,5936.5,5936.5,2,bullish,short,previous_day_poc,1,loss,-16,16.0,21
2025-05-27,2025-05-27 20:00:00-04:00,Tuesday,20,previous_day,vah,5936.5,5936.5,3,bearish,long,previous_day_poc,1,win,60,8.0,30
2025-05-27,2025-05-27 20:00:00-04:00,Tuesday,20,previous_day,vah,5936.5,5936.5,3,bearish,short,previous_day_poc,1,loss,-16,16.0,30
2025-05-27,2025-05-27 20:00:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,2,bearish,long,previous_day_vah,1,win,60,6.0,30
2025-05-27,2025-05-27 20:00:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,2,bearish,short,previous_day_vah,1,loss,-16,16.0,30
2025-05-27,2025-05-27 20:20:00-04:00,Tuesday,20,previous_day,vah,5936.5,5936.5,4,bullish,long,previous_day_poc,1,win,60,7.0,10
2025-05-27,2025-05-27 20:20:00-04:00,Tuesday,20,previous_day,vah,5936.5,5936.5,4,bullish,short,previous_day_poc,1,loss,-16,16.0,10
2025-05-27,2025-05-27 20:20:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,3,bullish,long,previous_day_vah,1,win,60,5.0,10
2025-05-27,2025-05-27 20:20:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,3,bullish,short,previous_day_vah,1,loss,-16,16.0,10
2025-05-27,2025-05-27 20:31:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,4,bullish,long,previous_day_vah,1,win,60,4.0,11
2025-05-27,2025-05-27 20:31:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,4,bullish,short,previous_day_vah,1,loss,-16,16.0,11
2025-05-27,2025-05-27 20:47:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,5,bullish,long,previous_day_vah,1,win,60,6.0,7
2025-05-27,2025-05-27 20:47:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,5,bullish,short,previous_day_vah,1,loss,-16,16.0,7
2025-05-27,2025-05-27 20:52:00-04:00,Tuesday,20,previous_day,vah,5936.5,5936.5,5,bullish,long,previous_day_poc,1,win,60,4.0,2
2025-05-27,2025-05-27 20:52:00-04:00,Tuesday,20,previous_day,vah,5936.5,5936.5,5,bullish,short,previous_day_poc,1,loss,-16,16.0,2
2025-05-27,2025-05-27 20:56:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,6,bearish,long,previous_day_vah,1,win,60,9.0,41
2025-05-27,2025-05-27 20:56:00-04:00,Tuesday,20,previous_day,poc,5936.0,5936.0,6,bearish,short,previous_day_vah,1,loss,-16,16.0,41
2025-05-27,2025-05-27 21:01:00-04:00,Tuesday,21,previous_day,vah,5936.5,5936.5,6,neutral,long,previous_day_poc,1,win,60,11.0,36
2025-05-27,2025-05-27 21:01:00-04:00,Tuesday,21,previous_day,vah,5936.5,5936.5,6,neutral,short,previous_day_poc,1,loss,-16,16.0,36
2025-05-27,2025-05-27 21:06:00-04:00,Tuesday,21,previous_day,poc,5936.0,5936.0,7,bearish,long,previous_day_vah,1,win,60,9.0,31
2025-05-27,2025-05-27 21:06:00-04:00,Tuesday,21,previous_day,poc,5936.0,5936.0,7,bearish,short,previous_day_vah,1,loss,-16,16.0,31
2025-05-27,2025-05-27 21:11:00-04:00,Tuesday,21,previous_day,vah,5936.5,5936.5,7,bullish,long,previous_day_poc,1,win,60,11.0,26
2025-05-27,2025-05-27 21:11:00-04:00,Tuesday,21,previous_day,vah,5936.5,5936.5,7,bullish,short,previous_day_poc,1,loss,-16,16.0,26
2025-05-27,2025-05-27 21:16:00-04:00,Tuesday,21,previous_day,poc,5936.0,5936.0,8,neutral,long,previous_day_vah,1,win,60,9.0,21
2025-05-27,2025-05-27 21:16:00-04:00,Tuesday,21,previous_day,poc,5936.0,5936.0,8,neutral,short,previous_day_vah,1,loss,-16,16.0,21
2025-05-27,2025-05-27 21:21:00-04:00,Tuesday,21,previous_day,vah,5936.5,5936.5,8,bearish,long,previous_day_poc,1,win,60,11.0,16
2025-05-27,2025-05-27 21:21:00-04:00,Tuesday,21,previous_day,vah,5936.5,5936.5,8,bearish,short,previous_day_poc,1,loss,-16,16.0,16
2025-05-27,2025-05-27 21:32:00-04:00,Tuesday,21,previous_day,vah,5936.5,5936.5,9,bearish,long,previous_day_poc,1,win,60,11.0,5
2025-05-27,2025-05-27 21:32:00-04:00,Tuesday,21,previous_day,vah,5936.5,5936.5,9,bearish,short,previous_day_poc,1,loss,-16,16.0,5
2025-05-27,2025-05-27 21:32:00-04:00,Tuesday,21,previous_day,poc,5936.0,5936.0,9,bearish,long,previous_day_vah,1,win,60,9.0,5
2025-05-27,2025-05-27 21:32:00-04:00,Tuesday,21,previous_day,poc,5936.0,5936.0,9,bearish,short,previous_day_vah,1,loss,-16,16.0,5
2025-05-28,2025-05-28 18:36:00-04:00,Wednesday,18,previous_day,vah,5926.5,5926.5,1,bearish,long,none,0,win,60,0.0,1
2025-05-28,2025-05-28 18:36:00-04:00,Wednesday,18,previous_day,vah,5926.5,5926.5,1,bearish,short,none,0,loss,-16,16.0,1
2025-05-28,2025-05-28 18:38:00-04:00,Wednesday,18,previous_overnight,val,5929.25,5929.25,1,bullish,long,none,0,win,60,0.0,1
2025-05-28,2025-05-28 18:38:00-04:00,Wednesday,18,previous_overnight,val,5929.25,5929.25,1,bullish,short,none,0,loss,-16,16.0,1
2025-05-28,2025-05-28 18:50:00-04:00,Wednesday,18,previous_overnight,poc,5940.5,5940.5,1,bullish,long,none,0,win,60,0.0,1
2025-05-28,2025-05-28 18:50:00-04:00,Wednesday,18,previous_overnight,poc,5940.5,5940.5,1,bullish,short,none,0,loss,-16,16.0,1
2025-05-28,2025-05-28 18:55:00-04:00,Wednesday,18,previous_overnight,vah,5945.25,5945.25,1,bearish,long,none,0,win,60,3.0,2
2025-05-28,2025-05-28 18:55:00-04:00,Wednesday,18,previous_overnight,vah,5945.25,5945.25,1,bearish,short,none,0,loss,-16,16.0,2
2025-05-28,2025-05-28 19:05:00-04:00,Wednesday,19,previous_week,vah,5961.75,5961.75,1,bearish,long,none,0,win,60,0.0,1
2025-05-28,2025-05-28 19:05:00-04:00,Wednesday,19,previous_week,vah,5961.75,5961.75,1,bearish,short,none,0,loss,-16,16.0,1
2025-05-29,2025-05-29 18:32:00-04:00,Thursday,18,previous_day,val,5913.25,5913.25,1,bullish,long,none,0,win,60,9.0,3
2025-05-29,2025-05-29 18:32:00-04:00,Thursday,18,previous_day,val,5913.25,5913.25,1,bullish,short,none,0,loss,-16,16.0,3
2025-05-29,2025-05-29 18:51:00-04:00,Thursday,18,previous_week,vah,5961.75,5961.75,1,bullish,long,none,0,loss,-16,16.0,1
2025-05-29,2025-05-29 18:51:00-04:00,Thursday,18,previous_week,vah,5961.75,5961.75,1,bullish,short,none,0,win,60,0.0,1
2025-05-29,2025-05-29 19:08:00-04:00,Thursday,19,previous_day,val,5913.25,5913.25,2,bullish,long,none,0,win,60,7.0,9
2025-05-29,2025-05-29 19:08:00-04:00,Thursday,19,previous_day,val,5913.25,5913.25,2,bullish,short,none,0,loss,-16,16.0,9
2025-05-29,2025-05-29 19:19:00-04:00,Thursday,19,previous_day,val,5913.25,5913.25,3,bearish,long,none,0,win,60,9.0,15
2025-05-29,2025-05-29 19:19:00-04:00,Thursday,19,previous_day,val,5913.25,5913.25,3,bearish,short,none,0,loss,-16,16.0,15
2025-05-29,2025-05-29 19:29:00-04:00,Thursday,19,previous_day,val,5913.25,5913.25,4,bearish,long,none,0,win,60,9.0,5
2025-05-29,2025-05-29 19:29:00-04:00,Thursday,19,previous_day,val,5913.25,5913.25,4,bearish,short,none,0,loss,-16,16.0,5
2025-05-29,2025-05-29 19:45:00-04:00,Thursday,19,previous_overnight,val,5958.75,5958.75,1,bullish,long,none,0,loss,-16,16.0,1
2025-05-29,2025-05-29 19:45:00-04:00,Thursday,19,previous_overnight,val,5958.75,5958.75,1,bullish,short,none,0,win,60,0.0,1
2025-05-29,2025-05-29 20:04:00-04:00,Thursday,20,previous_week,vah,5961.75,5961.75,2,bullish,long,none,0,loss,-16,16.0,2
2025-05-29,2025-05-29 20:04:00-04:00,Thursday,20,previous_week,vah,5961.75,5961.75,2,bullish,short,none,0,win,60,3.0,2
2025-05-29,2025-05-29 20:13:00-04:00,Thursday,20,previous_week,vah,5961.75,5961.75,3,bullish,long,none,0,loss,-16,16.0,1
2025-05-29,2025-05-29 20:13:00-04:00,Thursday,20,previous_week,vah,5961.75,5961.75,3,bullish,short,none,0,win,60,0.0,1
2025-06-02,2025-06-02 19:00:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,1,bullish,long,none,0,win,60,0.0,3
2025-06-02,2025-06-02 19:00:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,1,bullish,short,none,0,loss,-16,16.0,3
2025-06-02,2025-06-02 19:16:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,2,bearish,long,none,0,win,60,5.0,2
2025-06-02,2025-06-02 19:16:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,2,bearish,short,none,0,loss,-16,16.0,2
2025-06-02,2025-06-02 19:23:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,3,bearish,long,none,0,loss,-16,16.0,2
2025-06-02,2025-06-02 19:23:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,3,bearish,short,none,0,loss,-16,16.0,3
2025-06-02,2025-06-02 19:29:00-04:00,Monday,19,previous_day,poc,5947.25,5947.25,1,bullish,long,none,0,win,60,0.0,1
2025-06-02,2025-06-02 19:29:00-04:00,Monday,19,previous_day,poc,5947.25,5947.25,1,bullish,short,none,0,loss,-16,16.0,1
2025-06-02,2025-06-02 19:33:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,4,bearish,long,none,0,win,60,0.0,1
2025-06-02,2025-06-02 19:33:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,4,bearish,short,none,0,loss,-16,16.0,1
2025-06-02,2025-06-02 19:44:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,5,bullish,long,none,0,win,60,0.0,1
2025-06-02,2025-06-02 19:44:00-04:00,Monday,19,previous_week,vah,5941.0,5941.0,5,bullish,short,none,0,loss,-16,16.0,1
2025-06-03,2025-06-03 18:30:00-04:00,Tuesday,18,previous_day,vah,5985.0,5985.0,1,bearish,long,none,0,win,60,0.0,1
2025-06-03,2025-06-03 18:30:00-04:00,Tuesday,18,previous_day,vah,5985.0,5985.0,1,bearish,short,none,0,loss,-16,16.0,1
2025-06-03,2025-06-03 18:43:00-04:00,Tuesday,18,previous_day,vah,5985.0,5985.0,2,neutral,long,none,0,win,60,4.0,7
